OriginLat,OriginLon,DestinationLat,DestinationLon
40.68906405,-74.17725485035348,39.19764875,-76.68258351960611
40.68906405,-74.17725485035348,39.99705605,-82.89304061484347
40.68906405,-74.17725485035348,39.905318699999995,-84.22024542480268
40.68906405,-74.17725485035348,26.072017000000002,-80.15099673135214
40.68906405,-74.17725485035348,43.6087926,-110.73803248494762
40.68906405,-74.17725485035348,30.49375,-81.69303816083792
40.68906405,-74.17725485035348,32.7174202,-117.1627728
40.68906405,-74.17725485035348,32.12423765,-81.19770644774445
40.68906405,-74.17725485035348,40.790066100000004,-111.97989846185591
40.68906405,-74.17725485035348,38.74962725,-90.37047024952082
40.68906405,-74.17725485035348,18.33476905,-64.9724536459818
40.68906405,-74.17725485035348,27.9791649,-82.5349276153517
24.5554773,-81.75961603475078,28.412903550000003,-81.30944309752753
24.5554773,-81.75961603475078,25.7949789,-80.28672341095405
24.5554773,-81.75961603475078,29.9759983,-90.0782127
24.5554773,-81.75961603475078,27.9791649,-82.5349276153517
46.9208925,-96.81448802996968,39.8606676,-104.68536732610298
36.776006,-119.71974456209355,33.94216754999999,-118.42139298414197
34.9921371,-78.88416820521829,33.63779875,-84.42927118585675
26.072017000000002,-80.15099673135214,33.63779875,-84.42927118585675
26.072017000000002,-80.15099673135214,30.19348925,-97.66500963529677
26.072017000000002,-80.15099673135214,39.19764875,-76.68258351960611
26.072017000000002,-80.15099673135214,41.8239891,-71.4128343
26.072017000000002,-80.15099673135214,37.5073698,-77.3336845
26.072017000000002,-80.15099673135214,37.622451999999996,-122.38398938548363
43.58273465,-96.74120311335915,33.63779875,-84.42927118585675
43.58273465,-96.74120311335915,35.04625645,-89.97689466513185
35.3392525,-94.35697826263008,32.89651945,-97.0465220537124
47.620044050000004,-117.54236665513882,44.878019050000006,-93.2209280537696
39.123415800000004,-108.52444920306618,29.9841416,-95.33298595614491
29.69230675,-82.27600055013724,33.63779875,-84.42927118585675
44.47848805,-88.14362007159838,42.205699100000004,-83.35297537621658
42.9632405,-85.6678639,40.68906405,-74.17725485035348
42.9632405,-85.6678639,44.7606441,-85.6165301
35.9824519,-79.9741745,41.97795725,-87.90920910980722
34.8954456,-82.21722845651891,35.21074145,-80.9457435226013
34.8954456,-82.21722845651891,28.412903550000003,-81.30944309752753
40.4844693,-107.220936,33.94216754999999,-118.42139298414197
21.32040435,-157.9173135198164,48.79368955,-122.53595690761102
21.32040435,-157.9173135198164,39.8606676,-104.68536732610298
29.7589382,-95.3676974,34.7311092,-92.22457817801748
29.7589382,-95.3676974,41.7854316,-87.75084869357148
29.7589382,-95.3676974,39.875018,-75.23521278969667
29.7589382,-95.3676974,36.19914,-95.8867383912098
41.0680174,-73.70833333823488,28.412903550000003,-81.30944309752753
34.63699305,-86.76383388377238,38.8950368,-77.0365427
34.63699305,-86.76383388377238,41.97795725,-87.90920910980722
38.8950368,-77.0365427,39.99705605,-82.89304061484347
38.8950368,-77.0365427,38.3727111,-81.7073326
38.8950368,-77.0365427,30.49375,-81.69303816083792
38.8950368,-77.0365427,40.642947899999996,-73.7793733748521
38.8950368,-77.0365427,41.7854316,-87.75084869357148
38.8950368,-77.0365427,30.4725975,-87.18808592919096
38.8950368,-77.0365427,37.5073698,-77.3336845
38.8950368,-77.0365427,47.4475673,-122.3080158569515
29.9841416,-95.33298595614491,35.037669449999996,-106.61096752176844
